planet_ID,planet_temp,log_H2O,log_CO2,log_CH4,log_CO,log_NH3
8092,527.5919779191028,-6.020478684171203,-4.2568622346326475,-9.52143032937512,-3.2032508879802077,-4.716604450785835
8093,966.6706550876756,-6.989935433163186,-6.166159114187903,-7.078437674154248,-4.296650707760094,-9.002816749964765
8094,1480.5790545113962,-4.078423037869797,-9.382925526530537,-9.14099765016637,-3.606672825668835,-4.893809488585637
8095,739.0851077845736,-5.358545599472406,-5.864704959300593,-8.616295422212376,-5.619295298182603,-4.950232611573638
8096,1383.2698471635035,-6.725994199724703,-7.516899303916463,-5.813148385178778,-5.801215372652425,-6.363090242611982
8097,1702.5527157826498,-9.581028774730834,-4.994303168768659,-7.5027295820593,-3.6554798871497622,-9.306286612176985
8098,443.8078389653457,-8.71324842365679,-7.220309865994248,-4.187163904684477,-4.4307282460270585,-6.412388610274522
8099,1100.2502932670996,-5.556286701925667,-5.257476112178469,-9.57859077211106,-8.44426626339409,-4.882450368015393
8100,1217.7930172821657,-8.894947605482065,-5.130425899038088,-5.390153966438051,-7.220020426442827,-5.583322013537187
8101,458.68079232967,-8.773073799245115,-6.828651423425113,-3.122218306272018,-3.037244191520154,-5.30585382784585
8102,2516.3084669725044,-9.081644480460076,-5.023492723089211,-8.977660821487094,-7.74062712332035,-4.799261029070194
8103,3717.2940620775657,-5.0370185999118435,-5.80828612682108,-4.676002818524898,-7.856470931325769,-8.729829498755947
8104,908.7778963309072,-6.333369441010383,-6.639755936814851,-5.613897308740392,-6.421420668925137,-9.634178559496153
8105,1057.6468697487726,-4.636956089836691,-9.785647652653626,-9.404558417776276,-7.773001554563951,-4.459361118292965
8106,1475.990908351288,-3.4671954270389027,-6.2268842835325104,-9.017594777170787,-7.070057986264129,-4.879195175170037
8107,1138.1282443998855,-6.40663900122149,-6.746733364324921,-8.597892809348732,-3.3111897146608436,-7.457808099709485
8108,711.152262414162,-3.074188540784373,-5.390408612903512,-6.283262008698699,-3.1233765696722777,-9.208280896288128
8109,3001.6049277381917,-8.883597744552207,-6.221477272331502,-3.4075403944101534,-3.6791654995577514,-8.762183908640964
8110,488.28627719618936,-3.646662503718305,-8.456255910005742,-9.57477011167208,-3.5208131193990444,-9.444945500682335
8111,2131.1335189051906,-4.898640525288735,-8.174192983313167,-9.114993007934771,-7.122878629206162,-5.6149830934469405
8112,383.9105067085283,-4.62314016451585,-6.542692320013446,-5.5931995349951995,-3.2675448885867344,-9.522510078476358
8113,941.9583549284596,-9.092934879838536,-4.4254582270700125,-9.576649295468624,-5.602302967140477,-6.178227432400027
8114,1333.3938545289325,-6.8709665018807105,-5.879990820529746,-9.71873045650362,-5.256667705329006,-6.727248311126686
8115,353.54064787033786,-6.781468881839726,-8.253481481158726,-9.582166566556207,-3.3230154333600623,-4.881647362481974
8116,698.920895412035,-8.885260350030421,-7.216816481023402,-4.388867105871513,-3.720766395763361,-9.184245643610415
8117,1256.8100893887342,-9.762841709408118,-7.306684689470729,-9.637942527214909,-5.205402162156367,-9.554122650322972
8118,1025.1076055216156,-5.634695170459127,-4.738251000278514,-9.76602964126591,-4.636143884577002,-9.149020727887104
8119,708.8660021174734,-4.669180919500065,-6.713099866668584,-4.056947752095999,-7.02135589220111,-6.866318897249922
8120,2638.4265775956196,-3.634097319040635,-4.155154139900878,-8.517123801272,-7.525877328809847,-8.276546910575627
8121,1286.1067003644478,-5.516718005016979,-5.191817924934102,-5.648106341530535,-4.308782378782591,-6.419997401271077
8122,547.6269405510191,-3.1046659218483414,-8.319393319958937,-8.789457685959187,-6.653486343810403,-5.143344808258113
8123,440.6753556418911,-5.155115860232076,-8.248429637702197,-3.5792706803827805,-4.229367550349259,-5.694088244307361
8124,623.9180768799505,-6.735458795283137,-5.471485492267251,-4.7146048760970665,-6.787187427628889,-9.799305855524542
8125,726.3000947969475,-5.606174200215095,-5.567511293256523,-6.390679417928936,-7.30796308764487,-4.880716881324276
8126,523.3258926437009,-6.434053314774212,-5.6131381859229545,-3.3618643315843184,-3.889359014203323,-5.835369141073813
8127,631.5152866399937,-9.423846533246568,-4.523778327683059,-9.716699984553424,-3.7098468996596696,-9.058866493382045
8128,1014.003126995986,-4.601033636404945,-4.545017362093126,-5.917609285018175,-4.065408515603604,-5.825545100329304
8129,1560.4805087784644,-4.426034048768795,-7.408794867401885,-5.186123594810379,-3.262934580074783,-8.681010853116172
8130,2171.9136862715577,-5.109300796723588,-7.134010702702614,-8.982313135417552,-3.311586418573112,-8.941057292374001
8131,724.9387130195613,-8.739482048521355,-4.46659610615581,-3.133666096665682,-5.239171727327554,-8.61131375391547
8132,915.3138359858408,-3.638174738634443,-4.235809167033461,-9.600447711437903,-3.65722794810054,-9.255562504235522
8133,979.093765131963,-7.416186682312526,-9.41055758656124,-6.246604893227138,-4.279558292044155,-5.318800506697804
8134,966.3445028250104,-3.9879314776465344,-9.434068800077826,-9.62094287238402,-3.908161108413903,-9.29742032824405
8135,1386.1667530294098,-3.087215806000136,-9.3632451537218,-8.979694897879224,-7.611944110503773,-8.88926398271832
8136,2511.8088611434437,-7.505382671602966,-7.47657684257535,-6.099376496070416,-3.978377428283967,-9.017625814737835
8137,1364.634751131357,-6.201237056038386,-9.208019483462104,-9.781937234576464,-4.0799813700416845,-6.272257766995149
8138,2150.850920209047,-3.3840018533308296,-5.387379705604813,-8.428859852353273,-7.379556941990164,-8.46474023343987
8139,575.6678794555677,-8.762821093162358,-7.423066715551908,-6.37786136518849,-4.569498270075926,-9.559514113756912
8140,389.3106547933635,-9.599111858497542,-4.737827585284528,-9.870354465284723,-3.7808510237251105,-8.513373973085606
8141,1110.548970320296,-5.613367752898409,-6.928494948159701,-3.99145690782402,-6.333059323223736,-6.077470091747585
8142,853.9253543036635,-3.5213221551583436,-6.0755667264791535,-5.295369076139143,-3.3920995032656176,-9.061633035541794
8143,490.45803306020906,-6.680237549813546,-4.9891473602336704,-9.354201125273653,-3.9121362273334417,-6.562634027199324
8144,1130.0414480220084,-9.408152063368895,-8.083016624487492,-9.697479749970052,-6.565557418673925,-9.646416577657778
8145,694.1254212749129,-3.8327514939267657,-5.088852609662591,-4.092819048522266,-4.483807989778213,-4.8775920959739505
8146,316.7863748523634,-3.58012704344509,-5.443678922454747,-9.202095670792025,-5.454995801316788,-4.812684923870003
8147,1624.5771800193277,-6.396623895891058,-8.418295462544533,-6.902907410558687,-4.3239180555394245,-9.447636372933806
8148,1178.421233003614,-9.196175833850656,-7.22018250409599,-9.452764576542132,-7.9632126210360035,-5.145407843942876
8149,1258.5161208695,-6.72701271054841,-7.166535006354186,-5.122210256115047,-7.150960722116215,-9.412133847960655
8150,527.5705622991183,-6.332898708298362,-8.35950510173554,-6.453701699182383,-3.0760435017736274,-9.59309124163786
8151,613.7772498102753,-9.27804885504514,-4.0378226715939896,-6.064394485719662,-5.55676199540436,-5.930083374049593
8152,1341.4293264406538,-9.392236520906035,-6.322326749119865,-6.747704290083595,-3.6097966383842706,-9.52587308994261
8153,1317.296777136973,-6.470400369562015,-4.277360651191782,-9.804413879764816,-3.279591935678572,-6.502488597542944
8154,929.6025816976536,-9.252444168512628,-4.922511624247365,-4.533872556445433,-7.872742315810247,-5.7861260151908604
8155,1272.117094497132,-4.567410407285519,-7.282490401270135,-9.074536124030711,-7.407583306596375,-5.168703314510811
8156,507.3026348683493,-4.871277941733157,-6.979546679852854,-4.644263480310878,-5.020446509270345,-9.622072901176235
8157,524.7443096238699,-4.501525113023108,-6.093346321181945,-3.8984492470792818,-6.453905498162605,-9.466969942893783
8158,559.2501248205763,-4.18193471519882,-6.23713660080222,-4.177762792836398,-3.0643531900684353,-9.247641335871212
8159,1446.488858179952,-3.974730281241541,-6.146630865498519,-6.167603206695925,-3.686980989014192,-9.031930483392127
8160,578.6449869431499,-3.353109086835433,-5.467375235741078,-8.537647658021676,-7.869219177068867,-4.180444678202266
8161,4308.438702236976,-7.652134838542546,-4.2164941069408375,-3.2249418768683418,-5.322033788565093,-4.9556695196182625
8162,697.8909427509553,-8.837452338103521,-5.3535763671401115,-5.039456253211668,-6.007696054333272,-9.616827377026162
8163,264.44391727156966,-7.690077457533104,-8.86320456647614,-5.918786936768741,-5.636600341744239,-7.61515199794586
8164,1322.4431809639057,-5.621809595267887,-8.629812491491686,-5.526286705013704,-4.979527898863122,-9.372918661891378
8165,573.8274447779824,-6.494845949875953,-4.442314820185939,-4.184449122670166,-8.148474941578035,-6.0951768803569815
8166,790.9524386133666,-9.063946539485784,-6.8652404963435325,-3.9036012050298807,-7.866678683475661,-9.449951967143416
8167,934.7201958207512,-9.47435317705448,-6.746854096895186,-9.495204173466176,-7.480057002649489,-5.031202725274496
8168,997.9632743854878,-5.616605634315408,-7.299786185346299,-9.576471267175172,-5.727744481952279,-7.753992475131905
8169,1100.4259235293655,-9.681461190210646,-9.363050631201302,-6.542097504077472,-5.851016602337645,-9.74582498092638
8170,1436.0399413419466,-3.573046269309597,-5.165492058285373,-4.692452779491409,-7.412163987668343,-5.287339775873144
8171,1449.8870009711914,-3.096435166530313,-7.430445687929818,-6.068458517291205,-4.166248320931341,-9.137804630565542
8172,1619.0861606558128,-8.961783989061864,-4.64546538886013,-4.228544885162307,-7.830184770810572,-9.072955185002591
8173,3472.759673407528,-9.341027098496568,-5.424185284057967,-9.235196103580323,-5.570243168258584,-4.576055992006544
8174,1587.4639216129644,-9.01651806800574,-9.496905527250023,-5.550480701833564,-3.931327026760882,-4.982712283574671
8175,411.4871132722554,-4.516659353586173,-7.796449170152918,-4.548865799618934,-4.777720285270495,-9.428453662473434
8176,1706.072818928439,-4.903930185180184,-7.68292652080738,-6.220661761159948,-5.119976310814483,-9.089802137194514
8177,599.3241885626861,-5.487143490570212,-5.109242547215758,-9.719399085177969,-4.984588219093502,-9.497867316647037
8178,1627.5890959957294,-8.112698863431792,-7.050967725771799,-3.58664864472621,-7.878026323158943,-8.711923160159825
8179,1134.326650940248,-4.85040948045591,-4.426000180874021,-3.050294991784961,-3.170967130291431,-8.96284371808661
8180,1599.076302086194,-8.38910727178851,-9.746533103748067,-6.007345048941365,-5.329412494820112,-5.878721675236069
8181,545.782244631381,-9.066671598244175,-4.741307247027674,-6.772223146550758,-3.0454852598287507,-5.893793057978209
8182,856.0718831868658,-9.125927719778632,-9.405613102591284,-3.201777902259149,-7.058015761856768,-9.05020963186964
8183,819.9785574398991,-3.911749179453472,-7.888200834957692,-3.639999627176091,-7.874347645094894,-9.19252329901098
8184,1560.1955879159775,-9.104419317343003,-4.611796736728624,-4.6175564913682985,-6.533327641575268,-8.687777913770843
8185,273.07328592298694,-9.4695769126612,-4.7037268100155805,-9.74321750142897,-3.183558034191911,-5.2029906190954325
8186,746.9583042843179,-5.33650020991468,-7.848309565026672,-9.569998345571127,-5.481881857257988,-4.9826319568877775
8187,1789.3798945494077,-5.162803112616885,-6.8331561867118,-4.712142593127633,-5.419419262811782,-4.767159081031077
8188,511.1325601052813,-7.857517970925445,-7.571613339036067,-4.154872512715684,-5.611648833904484,-4.767496639372996
8189,1197.6153034695672,-5.448302893404819,-6.135518895908063,-5.129912410912746,-7.846858157436747,-9.244064238255024
8190,460.1683296692517,-9.107677634584148,-7.240988388337589,-5.439825685674521,-5.890889584287586,-9.027707760006075
8191,886.0291323687861,-5.809655508079254,-9.64721569720762,-5.2472610454262885,-3.4863840856792603,-6.060475815576954
8192,1166.9472012285069,-3.931969153105394,-5.255812558574215,-9.36873634747764,-6.0791766939982335,-4.789842920776387
8193,1477.1174526244245,-3.9018636050534705,-4.328195591696824,-5.547325073631484,-6.929868314667647,-8.705158389710412
8194,1117.861088755967,-7.595755884490388,-6.211326766420968,-3.4197413273839405,-7.322774449124061,-4.9041890875347125
8195,782.0994504773532,-4.132305210983719,-4.4711752537610785,-8.94979511434755,-5.607674962940524,-4.821106892565827
8196,942.1394360548276,-9.289021210404163,-5.35699602780669,-5.664312860483017,-6.988200267667312,-5.3198436250616465
8197,3736.220321560317,-6.29950451089326,-5.685744031290532,-6.767122318892419,-4.524598054960677,-9.21218861685772
8198,927.9993541882964,-3.2839107450974048,-4.954249048692291,-4.166229063879137,-3.1943131279550148,-9.088937704928584
8199,548.9461975370931,-4.245266579864848,-6.27959318321132,-6.26040380841142,-4.0173786898623005,-5.5831861409886985
8200,1146.7009719995024,-4.894231067471008,-5.458846567365302,-4.864691564077448,-7.573602428403779,-9.609146599069598
8201,893.1159375215606,-8.80462820921959,-7.303365620504443,-3.8074891291935815,-4.4634052399205055,-4.085019873320915
8202,1731.5245000754471,-4.080950973779302,-9.192469153387282,-5.545269883393822,-4.580450462114935,-9.127450886118332
8203,436.7737049947806,-9.714777971339691,-6.168174752613854,-7.776955231811219,-4.598637481546404,-5.67318092452542
8204,1852.7326019644297,-6.753131593268641,-4.548734489372279,-7.452681014501446,-3.6701430870589578,-8.894275082095389
8205,1486.408149338141,-8.25232811541808,-5.931233628928083,-2.99297337699469,-7.661540858415244,-8.139320636799335
8206,1578.947181125212,-4.326554375782753,-7.883277368111194,-6.94343846645498,-3.28696022330137,-8.836194667740898
8207,493.30719241894786,-4.900406448341619,-8.487154013925062,-5.479439239058544,-3.190991106320194,-4.298264156417235
8208,1134.859163736665,-9.39475769255658,-5.54036852828441,-9.314877912003087,-6.818757884047547,-4.592239942655021
8209,699.5808355648556,-6.566472081723375,-6.469216565510537,-7.8363215281704,-3.5603459760537133,-9.592066960901429
8210,894.2191743823769,-5.59919955460054,-5.059874778851617,-3.587336522560157,-7.168433618001405,-5.680286008891104
8211,1019.9625430558502,-3.140595014996633,-6.775724300848887,-5.379852442140033,-3.620312311099105,-8.995864007889958
8212,586.6036194474149,-5.471635237707252,-5.105035558473235,-7.479598821592686,-3.531444448919848,-7.58025858205692
8213,857.4774072761033,-5.505847157198074,-5.500571419406161,-9.712015768638144,-4.391325995944877,-6.520103754976947
8214,1087.0887912035623,-4.942092803249406,-6.310270014183815,-9.763997674422765,-5.049758136899926,-9.399551800595038
8215,850.4704139607206,-6.325196595736925,-6.325117346540482,-6.5525354657813715,-4.7844701701794135,-9.6152838088235
8216,993.5712380357322,-4.3884275211451715,-9.011112374749247,-9.699763883310233,-7.298947996041203,-5.813772024633198
8217,1180.6369923349985,-5.18558492676452,-4.45582218857868,-4.70454394827946,-8.083800784075533,-5.7935167167497434
8218,435.990116612418,-7.561812393215774,-6.9874386164597215,-4.267009108235184,-4.6108113975143015,-9.245332540079708
8219,553.8097342670665,-4.560225991191527,-9.136717482486262,-5.077741202138519,-4.36967738501298,-9.016870877841196
8220,443.83661606998294,-9.648837387002578,-5.882602556204793,-6.646407152826237,-5.063870332303019,-9.81079327482165
8221,1389.4368603281075,-3.332256563854851,-6.653537600766856,-5.558940842085941,-6.8624316032731425,-9.181829050950906
8222,2665.739912317551,-4.2270165754081805,-6.778813901940133,-8.716208243679128,-6.687175700802289,-8.734610594453775
8223,640.5518342816525,-7.002110174352869,-4.275360727239764,-9.562174274059522,-3.082318042758492,-8.71674278058921
8224,388.4125441129241,-3.7102615843025895,-8.646492471140766,-3.8825329134369633,-3.391758459715102,-9.393281637027597
8225,660.6251418648615,-9.637266932180996,-5.740122531948567,-7.853453962853572,-5.6825314393210675,-9.572934509187382
8226,337.7720084652335,-3.2151101390518204,-6.164125537799074,-8.331353324651309,-4.65750062016916,-4.738058168993334
8227,2357.377869464826,-8.733304811318542,-4.341890910673149,-3.166491096552537,-7.950971028688507,-4.459159877129657
